exp_id,repeat_id,run_id,runner,timestamp,result,fail_reason,memory_max,memory_swap_max,cpu_bandwidth,cpuset_cpus,storage_enabled,storage_rbps,storage_wbps,storage_delay_enabled,storage_delay_read_ms,storage_delay_write_ms,stress_enabled,stress_vm_workers,stress_vm_bytes,stress_cpu_saturate,workload,target_bytes,dynamic_mode,dynamic_dirty_bytes,dynamic_interval_ms,dynamic_init_work_ms,compute_iters,compute_ms,workload_port,kdat_cache,checkpoint_after_s,restore_gap_s,cold_response_s,restore_response_s,cold_ready_s,restore_time_s,dump_time_s,kdat_probing_s,restore_work_s,launch_overhead_s,kdat_ratio,cold_launch_s,task_visible_s,image_size_bytes,memory_current_before,memory_current_after_stress,memory_peak_bytes,oom,oom_kill,generic_recovery,storage_capacity,kernel_version,criu_dump_log,criu_restore_log,target_log,cache_policy,drop_caches_rc,drop_caches_ts,probe_interval_ms,probe_timeout_s,probe_attempts,first_success_attempt,restore_peak_current,cpu_freq_khz,meminfo_after_drop_caches_buffers_kb,meminfo_after_drop_caches_cached_kb,meminfo_after_drop_caches_dirty_kb,meminfo_after_drop_caches_sreclaimable_kb,meminfo_after_drop_caches_writeback_kb,meminfo_before_drop_caches_buffers_kb,meminfo_before_drop_caches_cached_kb,meminfo_before_drop_caches_dirty_kb,meminfo_before_drop_caches_sreclaimable_kb,meminfo_before_drop_caches_writeback_kb,memstat_after_drop_caches_anon,memstat_after_drop_caches_current,memstat_after_drop_caches_file,memstat_after_drop_caches_kernel,memstat_after_drop_caches_peak,memstat_after_drop_caches_slab_reclaimable,memstat_after_drop_caches_ts,memstat_after_response_anon,memstat_after_response_current,memstat_after_response_file,memstat_after_response_kernel,memstat_after_response_peak,memstat_after_response_slab_reclaimable,memstat_after_response_ts,memstat_after_restore_anon,memstat_after_restore_current,memstat_after_restore_file,memstat_after_restore_kernel,memstat_after_restore_peak,memstat_after_restore_slab_reclaimable,memstat_after_restore_ts,memstat_after_stress_warmup_anon,memstat_after_stress_warmup_current,memstat_after_stress_warmup_file,memstat_after_stress_warmup_kernel,memstat_after_stress_warmup_peak,memstat_after_stress_warmup_slab_reclaimable,memstat_after_stress_warmup_ts,memstat_before_drop_caches_anon,memstat_before_drop_caches_current,memstat_before_drop_caches_file,memstat_before_drop_caches_kernel,memstat_before_drop_caches_peak,memstat_before_drop_caches_slab_reclaimable,memstat_before_drop_caches_ts,memstat_before_restore_anon,memstat_before_restore_current,memstat_before_restore_file,memstat_before_restore_kernel,memstat_before_restore_peak,memstat_before_restore_slab_reclaimable,memstat_before_restore_ts,memstat_before_stress_anon,memstat_before_stress_current,memstat_before_stress_file,memstat_before_stress_kernel,memstat_before_stress_peak,memstat_before_stress_slab_reclaimable,memstat_before_stress_ts
dirty_sweep_cpuidle,3,dirty_60M_cpuidle_rep03_cold,cold,2026-07-01T18:01:28+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,44040192,false,target_memory,62914560,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0639131,NA,0.0606608,NA,NA,NA,NA,NA,NA,0.0132256,NA,NA,0,1300828160,1362227200,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_60M_cpuidle_rep03_cold/cold_start_target.log,best_effort_cold_cache,0,1782928892.302526338,5,0.300,1,1,NA,1235000,36,1826876,724,479384,0,72,1891080,92,479832,0,168443904,1297170432,1106927616,21426176,1301094400,2712616,1782928892.360750398,231415808,1361969152,1108721664,21610496,1362227200,2724720,1782928892.446196745,NA,NA,NA,NA,NA,NA,NA,168443904,1300828160,1109311488,22700032,1301094400,3986600,1782928892.274269076,168443904,1300828160,1109311488,22700032,1301094400,3986600,1782928892.285705153,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782928889.035463066
dirty_sweep_cpuidle,4,dirty_60M_cpuidle_rep04_cold,cold,2026-07-01T18:01:35+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,44040192,false,target_memory,62914560,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0941107,NA,0.0878596,NA,NA,NA,NA,NA,NA,0.0332904,NA,NA,0,1300922368,1362034688,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_60M_cpuidle_rep04_cold/cold_start_target.log,best_effort_cold_cache,0,1782928899.628661220,5,0.300,1,1,NA,1235000,32,1817524,744,478884,0,72,1913524,10336,479668,0,168435712,1296809984,1106894848,21479424,1301311488,2713344,1782928899.702091402,231407616,1361768448,1108688896,21671936,1362034688,2723088,1782928899.852196155,NA,NA,NA,NA,NA,NA,NA,168435712,1300922368,1109716992,22769664,1301311488,3998712,1782928899.485072888,168435712,1300922368,1109716992,22769664,1301311488,3998712,1782928899.534114168,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782928896.231058758
dirty_sweep_cpuidle,5,dirty_60M_cpuidle_rep05_cold,cold,2026-07-01T18:01:42+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,44040192,false,target_memory,62914560,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0714817,NA,0.0683432,NA,NA,NA,NA,NA,NA,0.0344563,NA,NA,0,1301061632,1362075648,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_60M_cpuidle_rep05_cold/cold_start_target.log,best_effort_cold_cache,0,1782928907.226566858,5,0.300,1,1,NA,1235000,36,1817716,792,479024,0,72,1900600,84,479696,0,168431616,1296846848,1106927616,21487616,1301815296,2713936,1782928907.309538102,231407616,1361809408,1108721664,21680128,1362075648,2726360,1782928907.438554435,NA,NA,NA,NA,NA,NA,NA,168431616,1301061632,1109782528,22847488,1301815296,4073232,1782928907.082910471,168431616,1301061632,1109782528,22847488,1301815296,4073232,1782928907.135726886,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782928903.801962695
dirty_sweep_cpuidle,6,dirty_60M_cpuidle_rep06_cold,cold,2026-07-01T18:01:50+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,44040192,false,target_memory,62914560,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0927165,NA,0.089282,NA,NA,NA,NA,NA,NA,0.045109,NA,NA,0,1300897792,1362231296,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_60M_cpuidle_rep06_cold/cold_start_target.log,best_effort_cold_cache,0,1782928914.279858636,5,0.300,1,1,NA,1235000,36,1817680,880,479200,0,72,1919636,15360,479952,0,168431616,1296769024,1106833408,21417984,1301106688,2709464,1782928914.348755414,231407616,1361731584,1108627456,21610496,1362231296,2721640,1782928914.503793438,NA,NA,NA,NA,NA,NA,NA,168431616,1300856832,1109565440,22773760,1301106688,4062448,1782928914.128764599,168431616,1300856832,1109565440,22773760,1301106688,4062448,1782928914.178706992,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782928911.121886758
dirty_sweep_cpuidle,7,dirty_60M_cpuidle_rep07_cold,cold,2026-07-01T18:01:57+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,44040192,false,target_memory,62914560,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.081234,NA,0.0783598,NA,NA,NA,NA,NA,NA,0.0324657,NA,NA,0,1301053440,1362165760,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_60M_cpuidle_rep07_cold/cold_start_target.log,best_effort_cold_cache,0,1782928921.861575514,5,0.300,1,1,NA,1235000,32,1817468,688,479188,0,72,1919556,15336,479876,0,168439808,1296941056,1106919424,21540864,1301225472,2713016,1782928921.931804061,231415808,1361903616,1108713472,21733376,1362165760,2723352,1782928922.065139058,NA,NA,NA,NA,NA,NA,NA,168439808,1301053440,1109749760,22822912,1301225472,3989240,1782928921.719671476,168439808,1301053440,1109749760,22822912,1301225472,3989240,1782928921.764842152,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782928918.486214974
dirty_sweep_cpuidle,8,dirty_60M_cpuidle_rep08_cold,cold,2026-07-01T18:02:05+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,44040192,false,target_memory,62914560,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0682507,NA,0.0654416,NA,NA,NA,NA,NA,NA,0.0206876,NA,NA,0,1300951040,1362026496,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_60M_cpuidle_rep08_cold/cold_start_target.log,best_effort_cold_cache,0,1782928929.254935423,5,0.300,1,1,NA,1235000,32,1817780,612,479340,0,72,1916812,14424,479788,0,168452096,1296801792,1106747392,21512192,1301590016,2713216,1782928929.313731055,231428096,1361764352,1108541440,21700608,1362026496,2723552,1782928929.427464796,NA,NA,NA,NA,NA,NA,NA,168452096,1300951040,1109614592,22794240,1301590016,3991272,1782928929.175040724,168452096,1300951040,1109614592,22794240,1301590016,3991272,1782928929.214509037,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782928925.947156557
dirty_sweep_cpuidle,9,dirty_60M_cpuidle_rep09_cold,cold,2026-07-01T18:02:12+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,44040192,false,target_memory,62914560,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0870824,NA,0.079746,NA,NA,NA,NA,NA,NA,0.034332,NA,NA,0,1300791296,1361948672,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_60M_cpuidle_rep09_cold/cold_start_target.log,best_effort_cold_cache,0,1782928936.273341744,5,0.300,1,1,NA,1235000,32,1820020,2744,478860,0,72,1901904,5132,479660,0,168415232,1296723968,1106874368,21434368,1301213184,2713936,1782928936.351787935,231387136,1361682432,1108668416,21626880,1361948672,2725520,1782928936.501236175,NA,NA,NA,NA,NA,NA,NA,168415232,1300791296,1109581824,22794240,1301213184,4065152,1782928936.134885810,168415232,1300791296,1109581824,22794240,1301213184,4065152,1782928936.183095058,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782928933.152521764
dirty_sweep_cpuidle,10,dirty_60M_cpuidle_rep10_cold,cold,2026-07-01T18:02:19+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,44040192,false,target_memory,62914560,dirty,4194304,1000,0,100,NA,18080,NA,NA,NA,0.0812566,NA,0.0774424,NA,NA,NA,NA,NA,NA,0.0324223,NA,NA,0,1301176320,1361903616,0,0,NA,1G,6.8.0-85-generic,NA,NA,/root/Embed-sim-lab/testbed/runs/dirty_60M_cpuidle_rep10_cold/cold_start_target.log,best_effort_cold_cache,0,1782928943.287954905,5,0.300,1,1,NA,1235000,32,1817648,712,479036,0,72,1909700,13348,479484,0,168394752,1296904192,1106804736,21479424,1301442560,2710256,1782928943.357944162,231370752,1361641472,1108598784,21671936,1361903616,2726112,1782928943.494132387,NA,NA,NA,NA,NA,NA,NA,168394752,1301176320,1109655552,22761472,1301442560,3984392,1782928943.145897354,168394752,1301176320,1109655552,22761472,1301442560,3989512,1782928943.193106720,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1782928940.001143965
dirty_sweep_cpubusy,1,dirty_70M_cpubusy_koff_rep01_restore,once,2026-07-01T17:40:43+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.651113,NA,0.645315,0.587,0.1363,0.435196,0.073819,0.2112,NA,0.218172,73473681,0,1338986496,1558212608,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep01_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep01_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep01_restore/target.log,best_effort_cold_cache,0,1782927651.277443308,5,0.300,1,1,1557745664,1235000,32,1855440,716,479064,0,96,2102220,63768,481756,0,166805504,1334939648,1145098240,22626304,1497251840,2809488,1782927651.352360043,NA,NA,NA,NA,NA,NA,NA,242130944,1557970944,1291538432,23670784,1558212608,3385536,1782927652.092404981,166805504,1338986496,1147867136,23904256,1338986496,4082920,1782927647.024549213,166805504,1421864960,1228374016,26247168,1497251840,6430184,1782927651.076488133,166805504,1334939648,1145098240,22626304,1497251840,2809488,1782927651.426112515,0,0,0,0,0,0,1782927643.898445317
dirty_sweep_cpubusy,2,dirty_70M_cpubusy_koff_rep02_restore,once,2026-07-01T17:40:55+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.650826,NA,0.645765,0.682,0.137598,0.440247,0.06792,0.2131,NA,0.210709,73473663,0,1339281408,1559142400,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep02_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep02_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep02_restore/target.log,best_effort_cold_cache,0,1782927663.609239851,5,0.300,1,1,1558736896,1235000,32,1854864,620,479808,0,88,2104724,86180,482004,0,166813696,1336164352,1145257984,23670784,1497550848,3722624,1782927663.673778339,NA,NA,NA,NA,NA,NA,NA,242139136,1558896640,1291698176,24723456,1559142400,4302488,1782927664.415634248,166813696,1339281408,1147944960,24129536,1339351040,4175344,1782927659.397692720,166813696,1422196736,1228451840,26468352,1497550848,6519616,1782927663.538183767,166813696,1336164352,1145257984,23670784,1497550848,3722624,1782927663.748513830,0,0,0,0,0,0,1782927656.207662165
dirty_sweep_cpubusy,3,dirty_70M_cpubusy_koff_rep03_restore,once,2026-07-01T17:41:07+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.632057,NA,0.626709,0.603,0.135158,0.434251,0.0573,0.2157,NA,0.204377,73473652,0,1338736640,1557008384,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep03_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep03_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep03_restore/target.log,best_effort_cold_cache,0,1782927675.401131531,5,0.300,1,1,1556795392,1235000,32,1863104,648,478776,48,100,2104136,3060,481644,0,166793216,1336107008,1145233408,22642688,1497145344,2810048,1782927675.460919359,NA,NA,NA,NA,NA,NA,NA,242118656,1556762624,1290584064,23695360,1557008384,3384856,1782927676.177639256,166793216,1338736640,1147510784,24010752,1338736640,4162392,1782927671.291481220,166793216,1421721600,1228017664,26345472,1497145344,6510280,1782927675.352713778,166793216,1335222272,1145233408,22642688,1497145344,2810048,1782927675.529917720,0,0,0,0,0,0,1782927668.355922493
dirty_sweep_cpubusy,4,dirty_70M_cpubusy_koff_rep04_restore,once,2026-07-01T17:41:19+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.661549,NA,0.655797,0.626,0.140861,0.441259,0.073677,0.2148,NA,0.218725,73477750,0,1339662336,1555890176,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep04_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep04_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep04_restore/target.log,best_effort_cold_cache,0,1782927687.630222459,5,0.300,1,1,1555607552,1235000,32,1854844,776,478756,0,88,2103136,86176,481656,0,166805504,1334984704,1145229312,22753280,1497628672,2809656,1782927687.697310824,NA,NA,NA,NA,NA,NA,NA,242135040,1555644416,1289576448,23793664,1555890176,3382720,1782927688.446842823,166805504,1339662336,1148284928,24047616,1339670528,4098856,1782927683.483086836,166805504,1422200832,1228795904,26386432,1497628672,6441944,1782927687.552126419,166805504,1334984704,1145229312,22753280,1497628672,2809656,1782927687.770906454,0,0,0,0,0,0,1782927680.360067057
dirty_sweep_cpubusy,5,dirty_70M_cpubusy_koff_rep05_restore,once,2026-07-01T17:41:31+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.657626,NA,0.652265,0.568,0.141093,0.441175,0.069997,0.2163,NA,0.210905,73473681,0,1339080704,1557196800,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep05_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep05_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep05_restore/target.log,best_effort_cold_cache,0,1782927699.668070990,5,0.300,1,1,1556791296,1235000,32,1854644,680,478872,0,100,2101732,3484,481516,0,166780928,1335115776,1145241600,22749184,1496997888,2809136,1782927699.737537658,NA,NA,NA,NA,NA,NA,NA,242106368,1556955136,1290633216,23793664,1557196800,3380656,1782927700.481669159,166780928,1339080704,1147527168,24113152,1339080704,4162984,1782927695.574506853,166780928,1421611008,1228034048,26451968,1496997888,6512400,1782927699.616500193,166780928,1335115776,1145241600,22749184,1496997888,2809136,1782927699.808649847,0,0,0,0,0,0,1782927692.565795822
dirty_sweep_cpubusy,6,dirty_70M_cpubusy_koff_rep06_restore,once,2026-07-01T17:41:43+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.654191,NA,0.648004,0.569,0.136122,0.441299,0.070583,0.2101,NA,0.216589,73473663,0,1339953152,1557053440,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep06_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep06_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep06_restore/target.log,best_effort_cold_cache,0,1782927712.109513801,5,0.300,1,1,1556586496,1235000,32,1855208,704,479172,0,100,2096244,10200,481464,0,166805504,1335459840,1145262080,22712320,1497939968,2810560,1782927712.174377468,NA,NA,NA,NA,NA,NA,NA,242130944,1556807680,1290653696,23752704,1557053440,3388200,1782927712.916270386,166805504,1339953152,1148207104,24023040,1339953152,4119104,1782927707.846908398,166805504,1422610432,1228713984,26361856,1497939968,6460744,1782927711.889886055,166805504,1335459840,1145262080,22712320,1497939968,2810560,1782927712.246216527,0,0,0,0,0,0,1782927704.662930808
dirty_sweep_cpubusy,7,dirty_70M_cpubusy_koff_rep07_restore,once,2026-07-01T17:41:56+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.637195,NA,0.631275,0.606,0.136573,0.433365,0.061337,0.2163,NA,0.202156,73477748,0,1339748352,1557364736,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep07_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep07_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep07_restore/target.log,best_effort_cold_cache,0,1782927724.484787943,5,0.300,1,1,1557037056,1235000,32,1855148,432,478944,776,88,2094304,86180,481600,0,166764544,1334931456,1145176064,22790144,1497550848,2811360,1782927724.550580446,NA,NA,NA,NA,NA,NA,NA,242094080,1557000192,1290571776,23830528,1557364736,3386768,1782927725.276218257,166764544,1339748352,1148174336,24166400,1339891712,4184488,1782927720.225817369,166764544,1422163968,1228685312,26505216,1497550848,6528040,1782927724.264278435,166764544,1334931456,1145176064,22790144,1497550848,2811360,1782927724.623615696,0,0,0,0,0,0,1782927717.028058908
dirty_sweep_cpubusy,8,dirty_70M_cpubusy_koff_rep08_restore,once,2026-07-01T17:42:08+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.644708,NA,0.638875,0.614,0.133678,0.437999,0.067198,0.2092,NA,0.209987,73473661,0,1339506688,1558208512,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep08_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep08_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep08_restore/target.log,best_effort_cold_cache,0,1782927736.525523019,5,0.300,1,1,1557594112,1235000,32,1855916,556,479224,0,96,2095488,22884,481628,0,166809600,1335087104,1145151488,22732800,1497415680,2808784,1782927736.591469625,NA,NA,NA,NA,NA,NA,NA,242135040,1557962752,1291595776,23785472,1558208512,3386272,1782927737.324319567,166809600,1339506688,1147944960,24027136,1339506688,4097216,1782927732.234324733,166809600,1422073856,1228451840,26370048,1497415680,6447552,1782927736.307944749,166809600,1335087104,1145151488,22732800,1497415680,2808784,1782927736.665114687,0,0,0,0,0,0,1782927729.131266943
dirty_sweep_cpubusy,9,dirty_70M_cpubusy_koff_rep09_restore,once,2026-07-01T17:42:20+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.657454,NA,0.648364,0.641,0.147353,0.436034,0.064977,0.2273,NA,0.217311,73473663,0,1339330560,1557053440,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep09_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep09_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep09_restore/target.log,best_effort_cold_cache,0,1782927749.052565498,5,0.300,1,1,1556586496,1235000,32,1855176,712,478932,0,88,2096628,86184,481572,0,166785024,1334849536,1145188352,22802432,1497210880,2812480,1782927749.116700816,NA,NA,NA,NA,NA,NA,NA,242110464,1556803584,1290579968,23863296,1557053440,3388008,1782927749.864267071,166785024,1339330560,1147953152,24031232,1339330560,4029472,1782927744.777370757,166785024,1421688832,1228460032,26361856,1497210880,6374352,1782927748.844528427,166785024,1334849536,1145188352,22802432,1497210880,2812480,1782927749.191447383,0,0,0,0,0,0,1782927741.676860461
dirty_sweep_cpubusy,10,dirty_70M_cpubusy_koff_rep10_restore,once,2026-07-01T17:42:33+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,off,1.0,2.0,NA,0.650016,NA,0.643752,0.504,0.139639,0.436681,0.067432,0.2169,NA,0.210433,73473681,0,1339334656,1556934656,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep10_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep10_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_koff_rep10_restore/target.log,best_effort_cold_cache,0,1782927761.035134256,5,0.300,1,1,1556467712,1235000,32,1855176,712,479136,0,88,2103312,86176,481700,0,166780928,1335062528,1145184256,22728704,1497460736,2807688,1782927761.116379503,NA,NA,NA,NA,NA,NA,NA,242102272,1556688896,1290559488,23781376,1556934656,3389880,1782927761.853575397,166780928,1339334656,1147965440,24096768,1339334656,4173504,1782927756.983363267,166780928,1422057472,1228472320,26435584,1497460736,6519632,1782927760.965834469,166780928,1335062528,1145184256,22728704,1497460736,2807688,1782927761.187126341,0,0,0,0,0,0,1782927754.029962278
dirty_sweep_cpubusy,1,dirty_70M_cpubusy_kon_rep01_restore,once,2026-07-01T17:42:45+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.521831,NA,0.515099,0.593,0.004045,0.465128,0.045926,0.0079,NA,0.052526,73473662,0,1339478016,1549103104,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_kon_rep01_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_kon_rep01_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_kon_rep01_restore/target.log,best_effort_cold_cache,0,1782927773.140170537,5,0.300,1,1,1548623872,1235000,32,1867136,728,479188,0,96,2110988,39096,481736,0,166809600,1334927360,1145257984,22614016,1497378816,2809456,1782927773.209168203,NA,NA,NA,NA,NA,NA,NA,241270784,1548840960,1283874816,23343104,1549090816,3166232,1782927773.869131829,166809600,1339478016,1148059648,23977984,1339478016,4165424,1782927769.061488352,166809600,1421946880,1228566528,26316800,1497378816,6509440,1782927773.083425855,166809600,1334927360,1145257984,22614016,1497378816,2809456,1782927773.331110099,0,0,0,0,0,0,1782927765.929127499
dirty_sweep_cpubusy,2,dirty_70M_cpubusy_kon_rep02_restore,once,2026-07-01T17:42:57+00:00,PASS,NA,1708M,0,4.0,0-3,true,150M,50M,true,1,3,true,29,43678614,true,target_memory,73400320,dirty,4194304,1000,0,100,NA,18080,on,1.0,2.0,NA,0.511894,NA,0.50634,0.631,0.005351,0.456916,0.044073,0.0106,NA,0.0529411,73473680,0,1339170816,1548337152,0,0,yes,1G,6.8.0-85-generic,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_kon_rep02_restore/dump.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_kon_rep02_restore/restore.log,/root/Embed-sim-lab/testbed/runs/dirty_70M_cpubusy_kon_rep02_restore/target.log,best_effort_cold_cache,0,1782927785.109032371,5,0.300,1,1,1547870208,1235000,32,1864700,636,479756,56,88,2105312,81464,481532,0,166789120,1335242752,1145200640,22802432,1497763840,2808000,1782927785.173726037,NA,NA,NA,NA,NA,NA,NA,241250304,1547968512,1282785280,23527424,1548337152,3164024,1782927785.799795613,166789120,1339170816,1147973632,24182784,1339170816,4179296,1782927780.963519213,166789120,1422290944,1228480512,26517504,1497763840,6522976,1782927785.049169797,166789120,1335242752,1145200640,22802432,1497763840,2808000,1782927785.273113205,0,0,0,0,0,0,1782927777.952497610
